NP-ID,molecular_name,molecular_formula,MW,XLogP,SMILES,InChIKey,Murcko_scaffold,Morgan_onbits_r2_n2048,id,p_antagonist,is_top_hit,UMAP1,UMAP2,density,inside_training_space
CNP0107177,,C26H36O5,428.56202509206327,6.432000000000008,CCCCCc1cc2c(c(OC(C)=O)c1C(=O)OCC)C=CC(C)(CCC=C(C)C)O2,YWJHMAMAWANBTP-UHFFFAOYSA-N,C1=Cc2ccccc2OC1,"[1, 54, 80, 145, 147, 182, 249, 294, 333, 398, 401, 479, 547, 586, 591, 612, 650, 656, 694, 695, 716, 759, 787, 794, 795, 807, 875, 1008, 1017, 1035, 1057, 1060, 1184, 1238, 1243, 1257, 1274, 1282, 1349, 1380, 1444, 1459, 1514, 1527, 1562, 1574, 1582, 1634, 1722, 1729, 1775, 1873, 1885, 1905, 1911, 1917, 2033, 2045]",68361,0.999986979749817,True,-3.5739949,10.0853815,0.0003294123905393588,False
CNP0450576,,[C30H33N2O4]+,485.59514790424055,4.517700000000004,CCCCCC(=O)CC(=O)C=Cc1cc(OC)c(O)c([NH+]2C=C3C(Cc4ccccc4)=CN=C3C2)c1,IVDCCGZUEHAHGX-UHFFFAOYSA-O,C1=C(Cc2ccccc2)C2=C[NH+](c3ccccc3)CC2=N1,"[68, 80, 130, 143, 166, 202, 212, 229, 249, 291, 294, 345, 378, 389, 421, 524, 564, 591, 593, 611, 650, 694, 695, 738, 794, 807, 841, 859, 866, 875, 926, 991, 1020, 1039, 1057, 1063, 1066, 1088, 1097, 1152, 1167, 1170, 1199, 1205, 1231, 1260, 1267, 1279, 1380, 1393, 1395, 1430, 1432, 1444, 1459, 1536, 1564, 1602, 1615, 1690, 1750, 1754, 1828, 1873, 1911, 1917, 1947, 1970, 2021, 2033]",378873,0.9999869725194124,True,8.470421,9.383741,0.005633359245984344,True
CNP0184906,,C12H19NO5,257.28343292902895,0.5651999999999997,COC(=O)CCNC(=O)C=C(C)CCOC(C)=O,NOWKIWQXOOQBSG-UHFFFAOYSA-N,,"[13, 14, 80, 147, 195, 197, 206, 312, 363, 599, 650, 667, 694, 695, 807, 835, 841, 846, 909, 994, 1017, 1035, 1057, 1152, 1181, 1269, 1386, 1564, 1618, 1917, 1925, 2030]",138749,0.9999869682226316,True,6.9378867,7.0338483,0.0061151505163109235,True
CNP0320797,,C28H30O7,478.5346622178233,5.2370000000000045,CC(C)=CCc1c2c(c(O)c3c(=O)c4c(CC=C(C)CO)c(O)c(O)cc4oc13)C=CC(C)(C)O2,WFSOBGJMPBOKDO-UHFFFAOYSA-N,O=c1c2ccccc2oc2cc3c(cc12)C=CCO3,"[1, 6, 53, 80, 118, 133, 202, 222, 254, 314, 396, 479, 501, 525, 536, 547, 618, 623, 650, 656, 694, 707, 772, 787, 807, 818, 833, 875, 909, 1012, 1017, 1057, 1059, 1060, 1146, 1150, 1173, 1237, 1257, 1274, 1282, 1294, 1326, 1369, 1380, 1570, 1582, 1602, 1604, 1607, 1664, 1808, 1840, 1869, 1872, 1873, 1885, 1902, 1984, 2034]",262806,0.9999869479774436,True,4.951572,6.339267,0.005343712888324831,True
CNP0301692,,C31H58O3,478.7915913050319,9.876099999999996,CCCCCCCCCCCCCC(=O)CC(=O)CCCCCCCCC(=O)CCCCCC,DVVJOZPBJUIMJK-UHFFFAOYSA-N,,"[67, 80, 229, 294, 421, 591, 650, 794, 807, 1057, 1143, 1152, 1267, 1432, 1444, 1564, 1752, 1911, 1917]",245321,0.9999869449381844,True,8.50571,9.341871,0.005555749384129938,True
CNP0220884,,C41H70O6,658.9924541015295,10.277499999999998,C=C1C/C=C/C(C)(O)CCC(C(=CC=CC(C)(C)O)COC(=O)CCCCCCCCCCCCCCCCCC)C1COC(C)=O,BMLJUXLGHAOZQJ-SVYKHWSQSA-N,C=C1CC=CCCCCC1,"[35, 38, 80, 114, 142, 147, 158, 197, 209, 237, 264, 294, 392, 422, 574, 591, 623, 650, 677, 694, 695, 737, 785, 787, 794, 807, 840, 846, 847, 869, 876, 926, 1017, 1019, 1035, 1049, 1057, 1060, 1123, 1128, 1136, 1143, 1154, 1162, 1177, 1235, 1267, 1274, 1280, 1325, 1366, 1377, 1380, 1386, 1391, 1399, 1444, 1537, 1564, 1694, 1771, 1873, 1908, 1911, 1917, 1938, 1981, 2004]",171540,0.9999869337915804,True,8.590115,8.893788,0.005185061021283876,True
CNP0077585,,C23H32O10,468.4950790242432,1.2874999999999992,CC=C(C)C(=O)OC1C(O)C(OC(C)=O)C(OC(=O)C(C)=CC)C(OC(=O)C(C)=CC)C1O,ODTBYXFKNHAVFE-UHFFFAOYSA-N,C1CCCCC1,"[118, 198, 359, 521, 536, 541, 564, 650, 694, 695, 746, 807, 844, 1017, 1019, 1035, 1057, 1126, 1257, 1400, 1487, 1533, 1593, 1609, 1817, 1917, 1950]",46404,0.9999869287304328,True,7.7107,3.791142,0.006118095284016537,True
CNP0268631,,C23H32O10,468.4950790242432,1.2874999999999996,CC=C(C)C(=O)OC1C(O)C(OC(C)=O)C(O)C(OC(=O)C(C)=CC)C1OC(=O)C(C)=CC,WSKYODODCBIABQ-UHFFFAOYSA-N,C1CCCCC1,"[118, 198, 359, 521, 536, 541, 564, 650, 694, 695, 746, 807, 844, 1017, 1019, 1035, 1057, 1126, 1257, 1400, 1487, 1533, 1593, 1609, 1817, 1917, 1950]",215115,0.9999869287304328,True,7.7107,3.791142,0.006118095284016537,True
CNP0187635,,C21H21N3O,331.4117242115669,4.309000000000004,Cn1c(C2CCN(Cc3cc4ccccc4o3)C2)nc2ccccc21,XZXQQHOTJSWXRX-UHFFFAOYSA-N,c1ccc2oc(CN3CCC(c4nc5ccccc5[nH]4)C3)cc2c1,"[45, 80, 289, 295, 357, 378, 564, 607, 656, 735, 739, 802, 863, 875, 926, 935, 954, 983, 1006, 1019, 1045, 1057, 1087, 1088, 1097, 1128, 1145, 1199, 1205, 1261, 1285, 1325, 1380, 1461, 1480, 1598, 1604, 1693, 1750, 1765, 1791, 1808, 1855, 1873, 1912, 1934, 2000]",141211,0.9999869255291352,True,4.91597,6.91092,0.005582808501617827,True
CNP0165869,,C22H30O4,358.4720320543872,4.926700000000004,CCCCc1oc(CCc2ccc(O)c(OC3CCCC3)c2)cc1CO,VMJHOIJCPWPWBQ-UHFFFAOYSA-N,c1cc(CCc2ccco2)cc(OC2CCCC2)c1,"[39, 80, 104, 119, 222, 294, 310, 499, 515, 524, 591, 656, 695, 773, 794, 807, 837, 875, 890, 926, 975, 1019, 1027, 1028, 1050, 1057, 1147, 1168, 1197, 1243, 1319, 1324, 1325, 1349, 1380, 1475, 1548, 1557, 1573, 1602, 1604, 1607, 1750, 1754, 1873, 1911, 1934, 1970, 1975]",121453,0.9999869219783548,True,8.377702,9.513267,0.005845010011457954,True
CNP0313846,,C29H21N3O3,459.4964212410096,6.749440000000005,COc1ccc2cc(-c3nc4c([nH]3)c3c(C)coc3c3ccc5c(C)cccc5c34)c(=O)[nH]c2c1,ZNTCYHJFGGRTHL-UHFFFAOYSA-N,O=c1[nH]c2ccccc2cc1-c1nc2c([nH]1)c1ccoc1c1ccc3ccccc3c12,"[26, 119, 133, 137, 145, 203, 314, 322, 352, 378, 384, 541, 650, 656, 672, 695, 718, 727, 750, 780, 781, 838, 841, 875, 901, 912, 917, 997, 1001, 1039, 1057, 1088, 1114, 1147, 1205, 1233, 1249, 1250, 1314, 1357, 1380, 1391, 1473, 1530, 1536, 1573, 1609, 1722, 1724, 1733, 1745, 1750, 1854, 1855, 1871, 1873, 1972, 1984, 1999, 2033]",256457,0.9999869177398176,True,1.3113155,6.086142,0.002410825851278657,True
CNP0422246,,C31H52O6,520.7421615647853,6.36980000000001,CCCCCCCC(O)CCCCCCC(C(=O)O)C(O)CCC1(O)CCC(Cc2cccc(O)c2)C1,OYXHKYSKVLBGRW-UHFFFAOYSA-N,c1ccc(CC2CCCC2)cc1,"[1, 29, 65, 80, 90, 227, 294, 381, 389, 413, 458, 591, 619, 650, 679, 739, 745, 794, 795, 807, 863, 872, 875, 888, 912, 926, 1019, 1039, 1057, 1060, 1066, 1088, 1115, 1138, 1143, 1154, 1162, 1272, 1283, 1325, 1380, 1444, 1531, 1599, 1602, 1690, 1744, 1750, 1754, 1760, 1810, 1844, 1870, 1873, 1911, 1917, 1966, 2038]",353777,0.9999869150272344,True,4.338851,8.1528225,0.005568777378929326,True
CNP0272562,,C80H132O7P2,1267.8504090010297,27.076400000000064,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,TUNIPIPDJADHSR-UHFFFAOYSA-N,,"[80, 98, 183, 192, 357, 386, 401, 479, 486, 648, 650, 694, 695, 765, 807, 909, 980, 995, 1012, 1017, 1020, 1057, 1091, 1257, 1304, 1525, 1564, 1574, 1582, 1716, 1732, 1819, 1838, 1955]",218689,0.9999869134671832,True,5.881526,6.5840173,0.00588615222747361,True
CNP0450597,,[C38H46N4O10]2+,718.7941008577683,-0.7605799999999932,Cc1cc(=O)c2cc3c(c([NH+]4C=C5C=CN=C5C4)c2o1)OC(C)(C1CCCC1)C(OOCC(O)C(O)(C[NH+]1C=CC2=NC=CC21)C(O)C(O)CO)C3,IVMWCTHDFFHYID-UHFFFAOYSA-P,O=c1ccoc2c([NH+]3C=C4C=CN=C4C3)c3c(cc12)CC(OOCCCC[NH+]1C=CC2=NC=CC21)C(C1CCCC1)O3,"[1, 33, 80, 84, 88, 114, 118, 132, 133, 143, 207, 212, 222, 227, 231, 249, 258, 271, 275, 314, 343, 361, 365, 367, 378, 477, 482, 508, 514, 528, 541, 547, 551, 564, 587, 625, 643, 650, 656, 694, 695, 738, 742, 791, 807, 826, 831, 847, 874, 875, 888, 890, 919, 926, 935, 944, 978, 991, 998, 1016, 1019, 1028, 1057, 1059, 1060, 1083, 1236, 1270, 1274, 1279, 1282, 1294, 1300, 1319, 1322, 1325, 1357, 1375, 1380, 1566, 1570, 1577, 1582, 1592, 1604, 1610, 1635, 1636, 1690, 1695, 1722, 1742, 1873, 1908, 1927, 1944, 1967, 1973, 2008, 2037]",378893,0.9999868926162744,True,12.113126,0.55001926,0.000498358061517224,False
CNP0307926,,C46H80O3,681.1273263410192,13.171899999999978,CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(CCC3(C)C2C(O)C=C2C4CC(C)(C)CCC4(C)CCC23C)C1(C)C,MZCWZFGMZBBWMX-UHFFFAOYSA-N,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,"[22, 80, 249, 267, 270, 294, 418, 470, 478, 549, 555, 591, 600, 633, 650, 679, 682, 695, 733, 778, 781, 794, 807, 857, 904, 918, 926, 999, 1019, 1057, 1060, 1110, 1126, 1143, 1162, 1214, 1215, 1257, 1267, 1274, 1325, 1380, 1386, 1399, 1436, 1444, 1477, 1487, 1546, 1557, 1564, 1573, 1582, 1753, 1783, 1801, 1873, 1911, 1917, 1950, 1951, 2034]",251028,0.9999868852855908,True,8.2585745,5.015725,0.005868085420433978,True
CNP0291484,,C27H38O2,394.5904277137947,7.546700000000007,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC(=O)C(C)=CC1=O,CLBZFGYNUBWKJX-UHFFFAOYSA-N,O=C1C=CC(=O)C=C1,"[6, 80, 84, 129, 183, 314, 357, 401, 479, 549, 623, 648, 650, 683, 694, 707, 747, 807, 909, 1012, 1017, 1057, 1080, 1174, 1205, 1257, 1304, 1380, 1525, 1564, 1574, 1582, 1722, 1768, 1872, 1873]",235996,0.999986879386452,True,5.9012666,6.184911,0.005755609574779212,True
CNP0226686,,C38H54O4,574.834384494814,9.186700000000004,COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CCC(OC(=O)c5ccccc5)C(C)(C)C4CCC3(C)C1(C)CC2,UVCGWZFLIGRLGQ-UHFFFAOYSA-N,O=C(OC1CCC2C(CCC3C4CCC5CCCCC5C4=CCC23)C1)c1ccccc1,"[22, 145, 249, 267, 352, 389, 409, 418, 478, 549, 555, 598, 600, 606, 650, 679, 695, 715, 781, 807, 833, 841, 857, 889, 904, 926, 1019, 1057, 1060, 1088, 1110, 1126, 1152, 1162, 1179, 1199, 1264, 1271, 1274, 1304, 1325, 1332, 1380, 1385, 1436, 1477, 1487, 1546, 1750, 1753, 1781, 1873, 1917, 1950, 1951, 1962, 1985, 2005, 2012, 2034, 2044]",176861,0.99998685844918,True,6.9558887,2.9193733,0.005979565921900413,True
CNP0196895,,C22H36N2O3,376.53367806384455,2.587300000000001,CC1CCCC2(C)CC3OC(=O)C(CNCCN4CCCCC4)C3C3OC132,MAOIFIKKGHIIPM-UHFFFAOYSA-N,O=C1OC2CC3CCCCC34OC4C2C1CNCCN1CCCCC1,"[2, 21, 54, 78, 80, 142, 143, 314, 437, 447, 480, 497, 650, 656, 667, 679, 714, 750, 854, 926, 935, 941, 1004, 1019, 1028, 1057, 1060, 1070, 1145, 1152, 1162, 1216, 1219, 1274, 1300, 1309, 1325, 1380, 1422, 1480, 1482, 1494, 1604, 1623, 1693, 1734, 1748, 1779, 1791, 1819, 1836, 1866, 1998, 2026, 2030]",149658,0.9999868578798016,True,5.1250796,3.3064284,0.0050422826658568735,True
CNP0329721,,C30H30O7,502.5561340113993,7.010800000000006,CC(C)=CCc1c2c(c3oc4oc5c(CC=C(C)C)c(O)c(O)cc5c4c(=O)c3c1O)C=CC(C)(C)O2,SMBHUGXVSKIPNO-UHFFFAOYSA-N,O=c1c2ccc3c(c2oc2oc4ccccc4c12)C=CCO3,"[1, 6, 26, 33, 53, 55, 80, 118, 133, 202, 314, 361, 479, 525, 536, 547, 623, 650, 656, 694, 707, 768, 772, 787, 807, 875, 920, 1017, 1057, 1059, 1060, 1065, 1146, 1158, 1257, 1274, 1282, 1294, 1357, 1369, 1380, 1507, 1570, 1582, 1602, 1604, 1607, 1666, 1776, 1840, 1873, 1885, 1928, 1984, 2034]",270956,0.999986846970988,True,4.640624,6.4805408,0.00524750275912858,True
CNP0006796,,[C50H53N2O8]-,809.9663006267937,7.019300000000008,CCc1ccc2ccccc2c1Cc1c(CC(Cc2cnc[cH-]2)C(O)C2C=CC(O)C(Cc3ccc(O)c(OC)c3)(c3cc(O)cc(CNC)c3)C2=O)ccc(O)c1OC,DEUWPEXWILYQMX-UHFFFAOYSA-N,O=C1C(CC(Cc2cnc[cH-]2)Cc2ccccc2Cc2cccc3ccccc23)C=CCC1(Cc1ccccc1)c1ccccc1,"[1, 50, 79, 80, 93, 111, 167, 171, 196, 203, 217, 227, 249, 255, 282, 294, 310, 314, 333, 378, 403, 407, 478, 556, 569, 614, 618, 641, 650, 695, 714, 720, 722, 745, 775, 790, 807, 841, 849, 866, 875, 912, 953, 954, 1004, 1009, 1019, 1027, 1054, 1057, 1060, 1066, 1083, 1087, 1088, 1104, 1152, 1168, 1178, 1199, 1242, 1257, 1312, 1322, 1339, 1349, 1357, 1380, 1411, 1430, 1475, 1535, 1536, 1571, 1573, 1599, 1602, 1603, 1607, 1625, 1663, 1734, 1741, 1750, 1754, 1793, 1799, 1831, 1834, 1855, 1873, 1970, 1995, 2009, 2034, 2042]",6056,0.9999868427189208,True,20.59895,9.537343,0.004172596426009535,True
CNP0288501,,C17H26O3,278.3871846275747,3.837500000000003,CC(=O)OCC(C)=CCCC(C)C1CCC(C)=CC1=O,LBPHJZYAXMUWEP-UHFFFAOYSA-N,O=C1C=CCCC1,"[1, 75, 80, 84, 147, 283, 314, 401, 447, 493, 544, 593, 650, 694, 695, 739, 807, 835, 846, 909, 926, 1012, 1017, 1019, 1028, 1035, 1057, 1325, 1347, 1380, 1452, 1480, 1525, 1540, 1693, 1722, 1738, 1799, 1873, 1896, 1917, 1940, 1979, 2004]",233261,0.9999868232963708,True,6.932558,11.576885,0.006884216922158328,True
CNP0131361,,C17H22O4,290.35482653984093,2.4683,CC(C)=CCc1ccc(O)c(C=O)c1C=CC(O)C(C)O,OHBXSRVIYYVINH-UHFFFAOYSA-N,c1ccccc1,"[1, 80, 118, 166, 182, 187, 227, 283, 350, 472, 479, 623, 650, 676, 694, 695, 807, 895, 1004, 1017, 1057, 1063, 1192, 1257, 1302, 1303, 1349, 1380, 1405, 1475, 1582, 1598, 1602, 1607, 1693, 1741, 1750, 1756, 1873]",90174,0.9999868109399376,True,10.971432,6.9865255,0.0015537092686556898,True
CNP0456256,,C15H12O5,272.2533521355764,1.8864000000000003,[O-]c1cc(C2C=Cc3c(O)cc(O)cc3[OH+]2)ccc1O,MCOMSYCLUGORMY-UHFFFAOYSA-N,C1=CC(c2ccccc2)[OH+]c2ccccc21,"[30, 167, 242, 271, 547, 569, 715, 745, 807, 875, 1019, 1083, 1181, 1231, 1279, 1380, 1390, 1394, 1402, 1408, 1467, 1475, 1484, 1507, 1602, 1607, 1608, 1625, 1627, 1663, 1733, 1750, 1803, 1873, 1885, 2039]",384526,0.9999868090921642,True,7.47075,9.699367,0.006975530522050004,True
CNP0311545,,C26H34O12,538.5419780773975,0.3080999999999991,CC=C(C)C(=O)OC(C(O)c1cc2ccc(=O)oc2cc1OC)C(C)(C)OC1OC(CO)C(O)C(O)C1O,JQRINLSNXYJBIC-UHFFFAOYSA-N,O=c1ccc2cc(CCCOC3CCCCO3)ccc2o1,"[1, 69, 80, 114, 203, 220, 222, 227, 237, 239, 249, 314, 392, 489, 536, 541, 610, 649, 650, 656, 667, 694, 695, 746, 794, 807, 841, 844, 852, 855, 875, 982, 983, 1017, 1019, 1027, 1037, 1057, 1122, 1226, 1234, 1257, 1272, 1323, 1380, 1400, 1435, 1487, 1495, 1516, 1533, 1536, 1604, 1609, 1636, 1638, 1750, 1764, 1808, 1827, 1844, 1855, 1873, 1917, 1921, 1924, 1970, 1977]",254354,0.999986798033498,True,10.337746,-0.6388591,0.0019822877591729156,True
CNP0009719,,C56H62O8,863.0887763778817,11.840599999999988,COCCc1cc2ccc3c(c2oc1=O)C1OC(=O)CC2CC(c4cccc(Cc5ccccc5)c4)CCC2c2ccc(cc2)CCC(=C(C)C)C(=O)OC1C(C)(C1CCCCC1)O3,KGAZCAZTMHQMNZ-UHFFFAOYSA-N,C=C1CCc2ccc(cc2)C2CCC(c3cccc(Cc4ccccc4)c3)CC2CC(=O)OC2c3c(ccc4ccc(=O)oc34)OC(C3CCCCC3)C2OC1=O,"[2, 13, 39, 80, 87, 118, 133, 203, 231, 255, 273, 314, 343, 364, 367, 377, 380, 389, 434, 443, 455, 484, 486, 497, 511, 528, 534, 585, 591, 599, 650, 656, 668, 675, 695, 717, 725, 750, 807, 833, 841, 875, 887, 890, 926, 944, 970, 1005, 1017, 1019, 1028, 1035, 1039, 1057, 1060, 1063, 1066, 1088, 1170, 1199, 1218, 1243, 1274, 1279, 1282, 1292, 1296, 1325, 1330, 1349, 1380, 1400, 1409, 1430, 1468, 1472, 1530, 1536, 1592, 1594, 1604, 1607, 1648, 1653, 1663, 1701, 1738, 1750, 1754, 1793, 1803, 1843, 1855, 1858, 1873, 1905, 1979, 2000]",8485,0.999986770923725,True,7.774418,0.27501765,0.005196971112409576,True
CNP0127667,,C32H40O13,632.6534429086496,2.713400000000002,CCCCCCCCCC(=O)Cc1c(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)ccc(O)c1O,ROCYDQPSKYPRJK-UHFFFAOYSA-N,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,"[54, 80, 167, 202, 222, 229, 294, 314, 325, 333, 352, 443, 472, 489, 501, 524, 525, 591, 610, 650, 656, 680, 683, 695, 696, 745, 772, 794, 807, 875, 897, 952, 1017, 1019, 1037, 1057, 1143, 1181, 1195, 1234, 1257, 1267, 1323, 1339, 1380, 1432, 1444, 1448, 1475, 1487, 1497, 1514, 1516, 1564, 1602, 1604, 1607, 1633, 1750, 1764, 1808, 1844, 1873, 1911, 1917, 1921, 1977, 1984, 2028, 2034]",86809,0.999986770378038,True,8.690213,9.451615,0.0053011262860789944,True
CNP0066473,,C10H18O3,186.2485073194524,2.3907000000000007,CCCCCCCC(=O)CC(=O)O,YXTHWTPUTHTODU-UHFFFAOYSA-N,,"[80, 136, 229, 294, 389, 421, 475, 591, 650, 794, 807, 1057, 1143, 1152, 1267, 1432, 1444, 1564, 1737, 1911, 1917]",38664,0.999986769899856,True,8.639543,9.300281,0.00531742439658524,True
CNP0071514,,C22H28O2,324.45734069159687,5.971900000000005,CC=CC=Cc1c(CC=C(C)C)cc(C=CC(C)C)c(O)c1C=O,BJQMHJAHFWXMEW-UHFFFAOYSA-N,c1ccccc1,"[1, 80, 118, 154, 166, 201, 202, 216, 283, 350, 472, 479, 482, 530, 623, 638, 650, 652, 694, 807, 844, 875, 961, 1004, 1017, 1051, 1057, 1063, 1235, 1249, 1257, 1314, 1349, 1380, 1405, 1411, 1461, 1582, 1598, 1602, 1756, 1800, 1873, 1919]",41235,0.999986765897242,True,8.719103,3.1198835,0.005421715064345048,True
CNP0076577,,C43H86O,619.1439533184712,16.19929999999996,CCCCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCCCCCC,ODSVXDFDFCXJDV-UHFFFAOYSA-N,,"[80, 229, 294, 591, 650, 794, 807, 1057, 1143, 1267, 1432, 1444, 1564, 1752, 1911, 1917]",45607,0.9999867624284258,True,8.605778,9.178434,0.005310787796513097,True
CNP0219144,,C23H38O3,362.5468890542121,6.690700000000006,CCCCCCCCCCCCCCCC(=O)Cc1cc(O)cc(O)c1,JJYLJNSNDWOJGU-UHFFFAOYSA-N,c1ccccc1,"[80, 167, 229, 294, 325, 591, 650, 684, 745, 794, 807, 875, 912, 1057, 1143, 1267, 1339, 1380, 1432, 1444, 1564, 1602, 1730, 1754, 1873, 1911, 1917, 1983]",169979,0.9999867466656396,True,8.48532,9.344989,0.005589544302252673,True
CNP0103774,,C22H19NO4,361.3913869693395,4.163240000000003,Cc1ccc2c(C(=O)COc3ccc4ccc(=O)oc4c3)c(C)n(C)c2c1,JQYBONBGMBDKCD-UHFFFAOYSA-N,O=C(COc1ccc2ccc(=O)oc2c1)c1c[nH]c2ccccc12,"[45, 80, 203, 235, 239, 278, 314, 322, 384, 564, 580, 586, 616, 626, 650, 656, 667, 695, 718, 807, 852, 875, 935, 1013, 1057, 1095, 1145, 1357, 1380, 1452, 1501, 1533, 1604, 1638, 1640, 1693, 1722, 1733, 1750, 1766, 1803, 1808, 1823, 1827, 1855, 1873, 1887, 1917, 1993, 2004]",65330,0.9999867142398464,True,6.3407583,11.338131,0.007127834032288154,True
CNP0040334,,C13H24O,196.3295496776324,3.829100000000003,C=C=C(CCCCCC)C(O)CCC,SJWFDKIKUGOGTO-UHFFFAOYSA-N,,"[1, 80, 227, 271, 294, 591, 674, 739, 794, 799, 807, 857, 887, 1057, 1143, 1204, 1267, 1300, 1366, 1409, 1444, 1564, 1633, 1711, 1824, 1911]",26369,0.999986700542248,True,8.641323,8.101951,0.004774606287241113,True
CNP0260718,,C40H52O8,660.837594491016,9.4188,CCCC(=O)c1c(O)c(CC2=C(O)C(C)(CC=C(C)CCC=C(C)C)C(O)=C(C(C)=O)C2=O)c(O)c2c1OC(C)(CCC=C(C)C)C=C2,UKQRDKMWMFEWPI-UHFFFAOYSA-N,O=C1C=CCC=C1Cc1ccc2c(c1)C=CCO2,"[1, 32, 80, 183, 202, 294, 314, 357, 367, 401, 437, 479, 500, 547, 586, 612, 648, 650, 655, 656, 694, 787, 794, 795, 800, 807, 829, 833, 909, 1012, 1017, 1057, 1060, 1124, 1127, 1243, 1257, 1274, 1282, 1294, 1353, 1356, 1357, 1380, 1395, 1430, 1455, 1459, 1472, 1475, 1476, 1479, 1564, 1574, 1582, 1602, 1634, 1693, 1734, 1820, 1856, 1873, 1885, 1905, 1917, 1990, 2029, 2033, 2034, 2039]",207888,0.9999866762342776,True,8.47023,6.955087,0.004967855811465971,True
CNP0383325,,C26H29NO6S,483.57863294292616,4.325620000000004,CCCCc1cc(=O)oc2c(C)c(OCC(=O)NC(CSCc3ccccc3)C(=O)O)ccc12,QBXZJLPUQMOISO-UHFFFAOYSA-N,O=C(COc1ccc2ccc(=O)oc2c1)NCCSCc1ccccc1,"[1, 14, 41, 48, 80, 93, 94, 116, 117, 133, 192, 252, 294, 314, 389, 392, 456, 459, 591, 623, 650, 656, 670, 677, 688, 695, 736, 762, 794, 807, 875, 930, 953, 975, 1057, 1066, 1088, 1093, 1152, 1187, 1199, 1243, 1349, 1357, 1380, 1452, 1527, 1604, 1624, 1722, 1733, 1750, 1754, 1827, 1844, 1873, 1911, 1917, 1959, 1970, 2004]",319092,0.9999866659965896,True,8.392908,9.124171,0.005604833865134644,True
CNP0028016,,C115H188O,1586.726894777437,39.00779999999998,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)CCO,BGCTUBUZOXZQFP-UHFFFAOYSA-N,,"[1, 80, 183, 222, 283, 357, 401, 473, 479, 567, 593, 599, 648, 694, 739, 755, 759, 807, 909, 1012, 1017, 1057, 1257, 1304, 1525, 1564, 1574, 1582, 1972]",20487,0.9999866539932216,True,6.676338,7.1247783,0.006157637988584079,True
CNP0220994,,C18H30O2,278.43027861209646,5.033700000000005,CC(=O)CCC=C(C)CCCC(C)=CC(=O)CC(C)C,WFIQWFJWGZPVFS-UHFFFAOYSA-N,,"[1, 9, 46, 80, 115, 183, 283, 285, 401, 524, 599, 650, 658, 670, 694, 768, 807, 909, 1012, 1017, 1057, 1290, 1304, 1325, 1525, 1550, 1564, 1618, 1847, 1911, 1917]",171642,0.9999866352404362,True,4.818017,6.6443915,0.005418910504831478,True
CNP0149163,,C31H62O,450.82454446519625,11.518099999999986,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(C)=O,KTGKDWJBRNYLBP-UHFFFAOYSA-N,,"[80, 294, 591, 650, 768, 794, 807, 1017, 1043, 1057, 1143, 1267, 1444, 1550, 1564, 1911, 1917]",106303,0.999986627511524,True,8.268642,8.962784,0.005679598195386243,True
CNP0459241,,C12H9N5O2,255.2326234362069,0.4910999999999997,Cn1c(O)nc2nnc(-c3ccccc3)nc2c1=O,NVBYFWGBTBIMQL-UHFFFAOYSA-N,O=c1[nH]cnc2nnc(-c3ccccc3)nc12,"[24, 168, 314, 320, 378, 389, 504, 519, 524, 564, 573, 600, 607, 650, 736, 807, 820, 935, 984, 1024, 1057, 1088, 1145, 1160, 1161, 1164, 1199, 1380, 1385, 1602, 1724, 1750, 1855, 1873, 2036]",387488,0.9999866146144136,True,8.710601,9.881628,0.005402888373350503,True
CNP0126476,,C18H16O6,328.31672776881294,3.277300000000001,CC(C)=CCc1cc2c(=O)c3c(O)cc(O)cc3oc2c(O)c1O,VWNZYFOIFIVART-UHFFFAOYSA-N,O=c1c2ccccc2oc2ccccc12,"[54, 80, 95, 118, 133, 167, 202, 314, 397, 472, 479, 501, 525, 618, 623, 650, 656, 694, 745, 754, 807, 822, 875, 917, 1017, 1057, 1066, 1181, 1195, 1257, 1349, 1357, 1380, 1582, 1598, 1602, 1604, 1607, 1808, 1873, 1984, 2013]",85744,0.9999866143978297,True,5.0524855,6.6256123,0.005528396476054856,True
