NP-ID,molecular_name,molecular_formula,MW,XLogP,SMILES,InChIKey,Murcko_scaffold,p_antagonist,is_top_hit,UMAP1,UMAP2
CNP0139874,,C15H26O,222.3669029788599,3.9216000000000033,CC1=CC2(CCO)CCCC(C)(C)C2CC1,QLBFVYZTMLPKQE-UHFFFAOYSA-N,C1=CC2CCCCC2CC1,0.170875040555642,False,4.161448,5.5095024
CNP0437644,,C21H21N3O5,395.4093439218445,2.151,COCC(=O)N1CCC2NC(=O)N(c3ccc(Oc4ccccc4)cc3)C(=O)C21,ALEBGXFKMRAJDO-UHFFFAOYSA-N,O=C1NC2CCNC2C(=O)N1c1ccc(Oc2ccccc2)cc1,0.559561516797574,False,5.520358,10.177647
CNP0423565,,C22H22O11,462.4043405167666,-0.6310800000000001,COc1c(C)c(O)c2c(c1O)C(=O)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,QOCKEYMCQQIHAO-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c(OC3CCCCO3)cccc21,0.0601081426001165,False,7.644166,11.398142
CNP0308625,,C54H90O21,1075.2819097498293,-0.5358999999999883,CC1OC(OC2C(CO)OC(OC3CC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(CO)CCC45C)C(C)(C)C3OC3OC(CO)C(OC4OC(C)C(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,IQEJZVREAFVGNP-UHFFFAOYSA-N,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCC(OC5CCCCO5)CO4)C(OC4CCC(OC5CCCCO5)CO4)CC3C2C1,4.906184263055405e-06,False,6.974653,3.9428363
CNP0149045,,C13H18O7,286.278334720094,-1.120680000000001,Cc1cc(O)cc(OC2OC(CO)C(O)C(O)C2O)c1,YTXIGTCAQNODGD-UHFFFAOYSA-N,c1ccc(OC2CCCCO2)cc1,0.0017494746145308,False,4.240377,13.684839
CNP0043252,,C71H130N2O33,1539.7883156931628,-3.020600000000017,CCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3(C(=O)O)CC(OC4OC(CO)C(O)C(OC5OC(C(O)CO)C(O)C5O)C4O)C(NC(C)=O)C(C(O)C(O)CO)O3)C(O)C2O)C(O)C1O)C(O)C(O)CCCCCCCCCCCC,VIWVJLWOCBMGIF-UHFFFAOYSA-N,C1COCC(OC2CCC(OC3CC(OC4CC(OC5CCCO5)CCO4)CCO3)CO2)C1,0.5445381876778863,False,-3.4150355,11.618732
CNP0391922,,C22H30O7,406.4702468370954,0.9479999999999988,C=C1C(=O)C23CC1CCC2C12COC3(O)C(O)C1C(C)(COC(C)=O)CCC2O,UDOQTYDWKGQXFY-UHFFFAOYSA-N,C=C1C(=O)C23CC1CCC2C12CCCCC1CC3OC2,0.0102066757832915,False,7.2885695,11.015431
CNP0213200,,C40H74O3,603.0152664373365,12.744099999999978,CCCCCC=CCCCCC=CCCCCC1C(=O)OC(CCCCCCCCCCCCCCCCCCC)C1O,OMPCVUWPGWIRGA-UHFFFAOYSA-N,O=C1CCCO1,0.7228620870954656,False,6.6137776,4.9847417
CNP0262225,,C21H23NO4,353.4124140878547,4.019700000000003,COc1cc2cc3c4c(cc(OC)c(OC)c4c2cc1OC)CCN3C,RZUHGAKUNBFQJS-UHFFFAOYSA-N,c1ccc2c(c1)cc1c3c(cccc32)CCN1,0.0448291968569635,False,6.0389547,8.606698
CNP0183605,,C27H42O3,414.6215956566673,7.592000000000008,CCOC1C=C(CCC=C(C)CCC=C(C)CCC2=C(C)CCCC2(C)C)C(=O)O1,FYOPGZBGCKUNEK-UHFFFAOYSA-N,O=C1OCC=C1CCC=CCCC=CCCC1=CCCCC1,0.0224547293040132,False,5.202793,7.0112844
CNP0411650,,C15H22O3,250.3339498186956,2.291300000000001,C=C1CCCC2(C)CC3OC(=O)C(C)C3C(O)C12,VTCCLFJGCXVGHU-UHFFFAOYSA-N,C=C1CCCC2CC3OC(=O)CC3CC12,0.0002798103234111,False,5.093756,3.1340108
CNP0421470,,C30H38O6,494.6202551144363,6.469000000000007,COc1cc(C2OCC3C(c4ccc(OCC=C(C)C)c(OC)c4)OCC23)ccc1OCC=C(C)C,DCSGDXQKLWVLEX-UHFFFAOYSA-N,c1ccc(C2OCC3C(c4ccccc4)OCC23)cc1,0.0052676172010186,False,5.860064,7.9877515
CNP0296519,,C15H21NO11S2,455.4601216785369,-1.390699999999999,COc1cc(CC(=NOS(=O)(=O)O)SC2OC(CO)C(O)C(O)C2O)ccc1O,VEHNETVJRDZYOL-UHFFFAOYSA-N,N=C(Cc1ccccc1)SC1CCCCO1,0.0031362125834848,False,6.323147,8.584807
CNP0201701,,C14H14O4,246.2590928188706,2.725240000000001,CCC(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1,XJSPHEYOTZNCFL-UHFFFAOYSA-N,O=c1ccc2ccccc2o1,0.2916270487864719,False,6.5109625,9.971322
CNP0445107,,C23H38N6O4,462.5865132239976,-0.0640999999999956,O=C1NCCCC1NC(=O)C1CN(C(=O)NC2CCCCC2)CCN1C(=O)C1CCNCC1,FRRKOALPFVNTQR-UHFFFAOYSA-N,O=C1NCCCC1NC(=O)C1CN(C(=O)NC2CCCCC2)CCN1C(=O)C1CCNCC1,0.9561938891664296,False,4.189984,10.431812
CNP0015621,,C22H26N6O2,406.4816784261613,3.4931000000000028,CC(=O)Nc1ccc(CN2CCCC2c2nc(-c3ccc(N(C)C)nc3)no2)cc1,TUBJQQSCBWWSDS-UHFFFAOYSA-N,c1ccc(CN2CCCC2c2nc(-c3cccnc3)no2)cc1,0.0042762228015992,False,1.3207177,11.7782345
CNP0449108,,C18H17N3O3S,355.41264835407657,1.7959999999999996,O=C1CC2SC3CC24CC1(O)N1CCc2c[nH]c5c(O)c(c4c1c25)N3,HZONXRMHCYGSJH-UHFFFAOYSA-N,O=C1CC2SC3CC24CC1N1CCc2c[nH]c5cc(c4c1c25)N3,1.0206315091199302e-06,False,1.6137949,6.4705358
CNP0470063,,C54H62N4O9S2,975.2256923260952,6.011900000000006,CC=C(C)C(=O)OC1(C)CC=C2CSSC3CC4C(=O)C=CC5C(C4NC)C3N5C(=O)CC3=C(C=C(N)NC3)C2C12Cc1cc3cc(CC(CO)CCC(O)Cc4ccccc4)c(=O)oc3cc1O2,UVFYIHRCVSYRRI-UHFFFAOYSA-N,O=C1C=CC2C3CC1CC1SSCC4=CCCC5(Cc6cc7cc(CCCCCCc8ccccc8)c(=O)oc7cc6O5)C4C4=C(CNC=C4)CC(=O)N2C13,6.561115148792252e-11,False,8.976504,7.0136027
CNP0115951,,C20H32O4,336.4664417684628,2.8634000000000013,CC=C(C)C1OC2(C)CC(O)C3C(C)(C)CCC(=O)C3(C)C2C1O,SORDASWZVRTIAH-UHFFFAOYSA-N,O=C1CCCC2CCC3OCCC3C12,0.8918565371969387,False,4.214067,5.926858
CNP0280075,,C31H50O6,518.7262800571337,4.234400000000004,COC(=O)C12CC(O)C(C)(C)CC1C1=CCC3C4(C)CC(O)C(O)C(C)(C)C4CCC3(C)C1(C)CC2O,ZPEPROYSAUFCKR-UHFFFAOYSA-N,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,0.9948175589039312,False,4.6069617,-5.4461513
CNP0404371,,C24H26N2O8,470.4727669570096,1.7226999999999997,COCc1cc(=O)c(O)c(C(CC(=O)N2CCOCC2)c2cc3ccc(OC)cc3[nH]c2=O)o1,JNOKIEYACKFXHI-UHFFFAOYSA-N,O=C(CC(c1cc(=O)cco1)c1cc2ccccc2[nH]c1=O)N1CCOCC1,0.0002756828546841,False,1.3542278,6.214733
CNP0016476,,C21H29N3O4,387.4734650248814,3.099500000000001,COc1cccc2nc(CC3CN(C(=O)CC(C)C)CCC3CC(=O)O)[nH]c12,PHEFNBGABJMHOG-UHFFFAOYSA-N,c1ccc2[nH]c(CC3CCCNC3)nc2c1,0.0030465709151745,False,6.2100253,8.356878
CNP0369216,,C27H37NO7,487.5862148048519,4.659000000000004,CCCOc1ccc(NC(=O)C2OC3OC4(CCCCC4)OC3C3OC4(CCCCC4)OC23)cc1,YHKHXLHKKBVCTI-UHFFFAOYSA-N,O=C(Nc1ccccc1)C1OC2OC3(CCCCC3)OC2C2OC3(CCCCC3)OC12,0.9963750804530632,False,6.1538815,-2.5277426
CNP0319079,,C17H14O4,282.2913005092346,3.4772000000000025,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1OC,GHLJEZSMMHWXTR-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2ccccc12,0.5444010042700295,False,7.19973,8.808126
CNP0058578,,C17H15N3O3,309.319945956599,2.01482,Cc1ccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)nc1,FIUMWUGILPYXFA-UHFFFAOYSA-N,O=C(CCN1C(=O)c2ccccc2C1=O)Nc1ccccn1,0.8051203456146214,False,6.7949266,9.641696
CNP0322968,,C29H42O7,502.6406871605209,3.885500000000003,CC(CC(=O)CCC1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O,BSEYIQDDZBVTJY-UHFFFAOYSA-N,O=C1CCC2C3=C(CCC2C1)C1CCCC1CC3=O,0.0009956861543812,False,7.391348,4.777159
CNP0253966,,C26H30N4O6,494.54059832482193,3.686700000000002,CC(C)CC(N=C(O)C(C)N=C(O)C(Cc1ccccc1)n1c(O)nc2ccccc2c1=O)C(=O)O,KPZZHNGDVHDUTQ-UHFFFAOYSA-N,O=c1c2ccccc2ncn1CCc1ccccc1,0.7590544189829931,False,6.4745255,7.01534
CNP0470783,,C24H22FN5O2,431.4630872173981,2.890880000000001,N#Cc1cccc(CNC2COC3C(Nc4nccc(-c5cccc(F)c5)n4)COC23)c1,VGONYJADSPSZCX-UHFFFAOYSA-N,c1ccc(CNC2COC3C(Nc4nccc(-c5ccccc5)n4)COC23)cc1,0.3266350918255977,False,6.1165714,11.214643
CNP0460820,,C19H17ClN2O4,372.802938556544,4.405900000000003,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,OSUHJPCHFDQAIT-UHFFFAOYSA-N,c1ccc(Oc2cnc3ccccc3n2)cc1,1.125103734062e-05,False,6.223597,11.476799
CNP0395937,,C11H12N2,172.2267903246495,1.8136,c1ccc2c3c([nH]c2c1)CCNC3,RPROHCOBMVQVIV-UHFFFAOYSA-N,c1ccc2c3c([nH]c2c1)CCNC3,0.0016056781211198,False,8.490386,8.176585
CNP0449300,,[C27H32O15]+,596.535047249242,-2.807649999999998,CC1OC(OC2C(O[C]3[CH][C]4[C](O)[CH][C](O)[CH][C]4[OH+][C]3[C]3[CH][CH][C](O)[C](O)[CH]3)OC(CO)C(O)C2O)C(O)C(O)C1O,ICMIFOXNFUETKP-UHFFFAOYSA-N,[CH]1[CH][CH][C]([C]2[OH+][C]3[CH][CH][CH][CH][C]3[CH][C]2OC2OCCCC2OC2CCCCO2)[CH][CH]1,0.1959852850702147,False,5.1655393,9.894915
CNP0124876,,C23H35NO5,405.5285798549096,2.0938999999999988,CCC1(O)CCC2(CO1)C1CCC3=C4C(CC3O)C(C(=O)OC)CC42CN(C)C1,JQSUAFILVQFOIV-UHFFFAOYSA-N,C1COCC2(C1)C1CCC3=C4C(CC3)CCC42CNC1,0.0296522233521786,False,7.2701864,11.443517
CNP0169265,,C102H183N37O30S6,2600.174895868138,-16.179389999999916,CC(C)CC(NC(=O)C1CC(O)CN1C(=O)C(CCCCN)NC(=O)C(CS)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C1CC(O)CN1C(=O)C1CC(O)CN1C(=O)C(NC(=O)C(CS)NC(=O)C(CS)NC(=O)C(CC(=O)O)NC(=O)C(N)CCCNC(=N)N)C(C)O)C(=O)NC(CCCCN)C(=O)NC(CS)C(=O)NC(CS)C(=O)NC(C)C(N)=O,ZLHQWOWPCXKUJA-UHFFFAOYSA-N,O=C(CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,1.4111085914548886e-07,False,1.4208521,1.5479393
CNP0241185,,C33H45ClN2O9,649.172606856545,4.713700000000005,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)CC(C)C)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)/C=C/C=C(\C)C2,BGEJBAMYTJMJPW-CQZKQNGQSA-N,O=C1CCC2OC2CC2CC(CC=CC=CCc3cccc(c3)N1)NC(=O)O2,5.813196636362496e-05,False,12.60327,-9.652107
CNP0395878,,C13H14N2O4,262.2617633361546,1.0396999999999998,COc1cc2c(cc1O)N=CC1CCC(O)N1C2=O,FXMOIYLVKOALHC-UHFFFAOYSA-N,O=C1c2ccccc2N=CC2CCCN12,0.0004458932964929,False,5.8506823,8.55156
CNP0475822,,[C18H26N6]+,326.4399249838704,-0.0227099999999986,CCCN[C]1[N][C](NC[C]2[CH][CH][CH][CH][CH]2)N2[N][CH][C](C(C)C)[C]2[NH2+]1,YHMASMLFFMJLMM-UHFFFAOYSA-N,[CH]1[CH][CH][C](CN[C]2[N][CH][NH2+][C]3[CH][CH][N]N23)[CH][CH]1,0.0003008370045305,False,-0.25160798,10.514081
CNP0167209,,C24H42O21,666.5786766625522,-9.747200000000012,OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,UQZIYBXSHAGNOE-UHFFFAOYSA-N,C1CCC(OCC2CCCC(OCC3CCCC(OC4CCCO4)O3)O2)OC1,7.094274724292369e-05,False,5.0810833,5.256137
CNP0442379,,C11H16N2O4S,272.3222580432682,0.2646000000000001,O=S(=O)(c1cccc([NH+]([O-])O)c1)N1CCCCC1,DCUOJDGVKRHTTJ-UHFFFAOYSA-N,O=S(=O)(c1ccccc1)N1CCCCC1,0.9610183786862404,False,5.7544203,7.4938517
CNP0205918,,C13H18O8,302.2777396476634,-0.9253000000000005,CC(=O)OCC1(OC(C)=O)C=CC(O)C(O)C1OC(C)=O,ZRBCIAQHVRAWOA-UHFFFAOYSA-N,C1=CCCCC1,0.9896692284977984,False,8.16257,3.897032
CNP0385832,,C36H47NO10,653.7604601969099,3.108900000000001,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,GEPVYZLJMBJGPO-UHFFFAOYSA-N,O=C1C=C2CCC3C(CCC4C(C(=O)COC(=O)CCC(=O)NCCc5ccccc5)CCC43)C2CC1,4.530964399072717e-06,False,-8.616136,13.998343
CNP0127165,,C19H34O3,310.472182451757,4.943700000000005,C=CCCCCCCCCCCCC=CC(O)COC(C)=O,OYZLUMCALBWJQC-UHFFFAOYSA-N,,0.9914404865926608,False,8.33521,4.049438
CNP0253312,,C33H68,464.8942558541576,12.975199999999976,CCCCCCCCCCCCCCCCCCCCCCCCCCC(C)CCCCC,KSVHWXRUBDTFBX-UHFFFAOYSA-N,,0.9897093017222144,False,8.643601,9.333412
CNP0248964,,C18H14O4,294.3020364060226,3.443200000000002,CC(Oc1ccc2ccc(=O)oc2c1)C(=O)c1ccccc1,FLSFDROUSQSHAS-UHFFFAOYSA-N,O=C(COc1ccc2ccc(=O)oc2c1)c1ccccc1,0.982404593006087,False,7.6649065,4.83424
CNP0179173,,C36H28O15,700.5999073050307,3.499700000000007,Oc1cc(O)c(C2c3c(O)cc4c(c3OC(c3ccc(O)c(O)c3)C2O)C2c3c(O)cc(O)cc3OC(c3ccc(O)c(O)c3)(O4)C2O)c(O)c1,NTQCIMZZEOAJFR-UHFFFAOYSA-N,c1ccc(C2CC(c3ccccc3)c3ccc4c(c3O2)C2CC(c3ccccc3)(Oc3ccccc32)O4)cc1,1.0152768630804648e-09,False,2.720187,6.9869604
CNP0068750,,C23H31NO2,353.49860205689816,4.699100000000004,CCCC1COCCN1CCCc1ccc(COc2ccccc2)cc1,ZIXBWTMRZQDJDC-UHFFFAOYSA-N,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,0.1256564733923123,False,12.193168,6.0933714
CNP0415010,,C33H37ClN2O7S,641.1763559638378,5.198300000000005,COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(O)=C(C(CC(=O)NC2CN3CCC2CC3)c2ccc(SC)cc2)C(=O)CC1C,OLQRMXFCYKCARE-UHFFFAOYSA-N,O=C(CC(C1=CC2(CCC1=O)Oc1ccccc1C2=O)c1ccccc1)NC1CN2CCC1CC2,0.9644390313954952,False,13.221673,-9.010848
CNP0042841,,C24H38N4O7S,526.6481424824597,2.8861300000000014,Cc1c(C)c(S(=O)(=O)NC(=N)NCCCC(NC(=O)OC(C)(C)C)C(=O)O)c(C)c2c1OC(C)(C)C2,CVFXPOKENLGCID-UHFFFAOYSA-N,c1ccc2c(c1)CCO2,0.0001097721812438,False,6.4901767,5.0715017
CNP0306277,,C7H6O4,154.12041551074833,0.6158999999999999,O=Cc1cc(O)c(O)c(O)c1,RGZHEOWNTDJLAQ-UHFFFAOYSA-N,c1ccccc1,0.229600369307035,False,6.260059,6.5788584
CNP0470045,,[C27H33O16]+,613.5423929306371,-3.209999999999999,OCC1OC(OC2=C(c3ccc(O)c(OC4OC(CO)C(O)C(O)C4O)c3)[OH+]C3C=C(O)C=C(O)C3=C2)C(O)C(O)C1O,UUZWRBCNZFSNQN-UHFFFAOYSA-O,C1=CC2=CC(OC3CCCCO3)=C(c3cccc(OC4CCCCO4)c3)[OH+]C2C=C1,0.0792525909255544,False,6.998248,10.818143
CNP0478737,,C22H32N6O2,412.529322949116,1.2796999999999994,NC(=O)C1CCN(C(=O)C2CN3CCC2CC3Cn2cc(C3=CCCC3)nn2)CC1,ZZEORJONCYAAAH-UHFFFAOYSA-N,O=C(C1CN2CCC1CC2Cn1cc(C2=CCCC2)nn1)N1CCCCC1,0.1910248947935043,False,5.6874404,7.666332
CNP0430396,,C14H22O,206.3244040667688,3.161800000000002,C=C(C)C1C(O)C=CC2CCC(C)CC21,JNLCTWKBTBOGQR-UHFFFAOYSA-N,C1=CC2CCCCC2CC1,0.9979394532040252,False,4.952862,4.2904043
CNP0381780,,C25H30N4O3,434.53164764532585,3.598600000000002,CC(C(=O)NCCC1=CCCCC1)N1C(=O)N2CCc3c([nH]c4ccccc34)C2(C)C1=O,IOOXBFGGMOBHSU-UHFFFAOYSA-N,O=C(CN1C(=O)C2c3[nH]c4ccccc4c3CCN2C1=O)NCCC1=CCCCC1,0.0001647608977059,False,16.80903,9.361568
CNP0459350,,C21H24N2O3,352.42765312114705,3.0862000000000016,COC(=O)N1c2ccc(OC)cc2C23CCN4CC=CC45CCC12C3C5,NWRQSGIXMCIMBT-UHFFFAOYSA-N,C1=CC23CCC45Nc6ccccc6C4(CCN2C1)C5C3,0.4582792166707262,False,5.751142,8.685788
CNP0454867,,C75H85NO12S4,1320.7440586443122,14.137299999999971,CC(C)Cc1cc(-c2oc3cc(O)c4c(c3c(=O)c2O)OC2CC3c5c-4cc4c6c(ccc(c56)C(SSCCCC2O)C3O)CC(CCC2(O)CCCCC2)C4CCO)c2c(c1O)Cc1cccc(c1)C1NCC(Cc3cccc(CC(=O)CCO)c3)CC1SSC2,LHJNCOKPOALNKZ-UHFFFAOYSA-N,O=c1cc(-c2cccc3c2CSSC2CC(Cc4ccccc4)CNC2c2cccc(c2)C3)oc2ccc3c(c12)OC1CCCCSSC2CC(C1)c1c-3cc3c4c(ccc2c14)CC(CCC1CCCCC1)C3,3.73623259790378e-05,False,21.720415,9.225676
CNP0335246,,C23H24O8,428.4327431384981,4.367500000000003,CCCc1cc2c(=O)c(-c3ccc(C(=O)OCC)o3)c(C(=O)OCC)oc2cc1OC,KBLFCQWYJZCGAP-UHFFFAOYSA-N,O=c1c(-c2ccco2)coc2ccccc12,0.0001357756473391,False,1.4872826,6.257032
CNP0446106,,C36H58O32S,1034.8940986815214,-12.182100000000023,O=S(=O)(O)OCC1OC(OC2C(O)C(CO)OC(OC3C4COC3C(O)C(OC3C(O)C(CO)OC(OC5C6COC5C(O)C(OC5C(O)C(O)OC(CO)C5O)O6)C3O)O4)C2O)C(O)C(O)C1O,GGVJDFJZJNNSKK-UHFFFAOYSA-N,C1CCC(OC2CCOC(OC3C4CC(OC5CCOC(OC6C7CC(OC8CCOCC8)OC6CO7)C5)OC3CO4)C2)OC1,4.755465925455854e-06,False,6.8961086,10.097835
CNP0303959,,C22H36O11,476.5155110703277,-0.8447999999999982,CC(O)(CC(=O)O)CC(=O)OCC1OC(OC2CC3C(O)CC2(C)C3(C)C)C(O)C(O)C1O,TVGCRZOBDHZVDE-UHFFFAOYSA-N,C1CCC(OC2CC3CCC2C3)OC1,4.236297683306535e-06,False,4.7060385,6.1127014
CNP0171025,,C16H17NO4,287.31109008096,0.7729999999999999,OC1CC2N3CCC2(c2cc4c(cc2C3)OCO4)C2OC12,WWSZBGJLESQTHB-UHFFFAOYSA-N,c1c2c(cc3c1OCO3)C13CCN(C2)C1CCC1OC13,0.2029662153545193,False,4.4556475,9.323113
CNP0416340,,C63H45F5N2,925.0391179338762,19.147640000000003,Cc1ccc(N(c2ccc(CF)cc2)c2c3ccccc3c(-c3cc(C)cc(-c4c5ccccc5c(N(c5ccc(CF)cc5)c5ccc(C(F)(F)F)cc5)c5ccccc45)c3)c3ccccc23)cc1,ONLIVNLMSUFONP-UHFFFAOYSA-N,c1ccc(N(c2ccccc2)c2c3ccccc3c(-c3cccc(-c4c5ccccc5c(N(c5ccccc5)c5ccccc5)c5ccccc45)c3)c3ccccc23)cc1,0.9843118810331312,False,4.899966,8.467092
CNP0258615,,C20H18N4O2,346.383274187907,3.296700000000002,O=C(CCCn1cnc2ccccc2c1=O)Nc1cccc2[nH]ccc12,CMWGEFGYCAKVNW-UHFFFAOYSA-N,O=C(CCCn1cnc2ccccc2c1=O)Nc1cccc2[nH]ccc12,0.7594723556801295,False,9.223136,9.640809
CNP0132814,,C22H20O5,364.3920294436987,4.661400000000004,COc1ccc(-c2coc3cc4c(c(OC)c3c2=O)C=CC(C)(C)O4)cc1,WRINUBCCCQLTPU-UHFFFAOYSA-N,O=c1c(-c2ccccc2)coc2cc3c(cc12)C=CCO3,0.9997369377953568,False,4.577496,7.9257812
CNP0228887,,C20H32F3NO,359.4701398527907,6.532100000000007,CCCCCCCC=CCCCCC1=C(C)N(C(=O)C(F)(F)F)CC1,RWTHTFNLYIDWAH-UHFFFAOYSA-N,C1=CNCC1,0.9859114971045406,False,8.126599,9.14692
CNP0308882,,C21H18Cl2N2O6,465.28409853726856,3.809300000000003,COc1ccc2c(c1OC)C(=O)OC2N1C(=O)CCC1C(=O)Nc1cc(Cl)ccc1Cl,UBVMGKVHBACUPT-UHFFFAOYSA-N,O=C1OC(N2C(=O)CCC2C(=O)Nc2ccccc2)c2ccccc21,0.5309921249708045,False,6.2485723,11.610693
CNP0143363,,C18H24O9,384.3784685821275,-0.2496999999999996,COc1cc(C=CC(=O)OCC2OCC(O)C(O)C2O)cc(OC)c1OC,AMEZBGPRIRXFEL-UHFFFAOYSA-N,O=C(C=Cc1ccccc1)OCC1CCCCO1,8.614159216327131e-05,False,6.137505,8.822911
CNP0117559,,C32H35N3O6,557.638014267643,4.796720000000004,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(=C(C)NCCCc3nc4ccccc4n3CC(C)C)C(=O)C12C,RNDCRZINZIKNMM-UHFFFAOYSA-N,O=C1C=C2Oc3ccccc3C2C(=O)C1=CNCCCc1nc2ccccc2[nH]1,0.9764100841297456,False,6.5638595,5.77774
CNP0077278,,C17H11N5,285.30337457265966,2.659160000000001,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,HPJKCIUCZWXJDR-UHFFFAOYSA-N,c1ccc(C(c2ccccc2)n2cncn2)cc1,0.8045476367835321,False,4.9779015,8.588891
CNP0467394,,C20H21NO6,371.3846065385539,3.288820000000001,Cc1oc2ccc(OCc3cccc([NH+]([O-])O)c3)cc2c1C(=O)OC(C)C,SMXSHASYYREMQD-UHFFFAOYSA-N,c1ccc(COc2ccc3occc3c2)cc1,0.9938304089736976,False,6.9193573,7.6215706
CNP0257342,,C25H39ClO5,455.0280490349367,4.886000000000005,CC(=O)OCC(O)COC(=O)C1C(C)(Cl)C=CC2C1(C)CCC1C(C)(C)CCCC12C,QDHZMQGMRKEOHX-UHFFFAOYSA-N,C1=CC2C(CC1)CCC1CCCCC12,0.1538761717302175,False,7.4572835,4.386673
CNP0447001,,C47H51N3O14,881.9213442012303,4.290840000000004,Cc1cc(C)cc(-c2c3[nH]ccc3cn2OC2C(Oc3ccc4c(=O)c(-c5ccc(O)cc5)coc4c3)OC(C(O)OC(=O)C(C(=O)O)C(CCO)NC3CCCCC3)C(O)C2O)c1,GUDNFBXHVVWNON-UHFFFAOYSA-N,O=C(CCNC1CCCCC1)OCC1CCC(On2cc3cc[nH]c3c2-c2ccccc2)C(Oc2ccc3c(=O)c(-c4ccccc4)coc3c2)O1,2.4844277764925507e-08,False,16.371576,9.3261795
CNP0400132,,C14H18N2O,230.3060474655376,1.99422,Cc1cccc2c1CC(C)(C)N=C2CC(N)=O,GZSOHWGRAOCXEP-UHFFFAOYSA-N,C1=NCCc2ccccc21,0.0789849183841992,False,6.3106074,8.65548
CNP0200951,,C22H30O6,390.470841909526,4.189600000000003,COc1cc(CC(C)C(C)Cc2cc(O)c(OC)c(OC)c2)cc(O)c1OC,RLRKIWSBYUZHIJ-UHFFFAOYSA-N,c1ccc(CCCCc2ccccc2)cc1,0.0948473284142917,False,5.9749217,7.2588587
CNP0415894,,C47H76O16,897.0985632809059,2.372900000000004,CC1OC(OC2C(CO)OC(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(C(=O)O)CCC56C)C4(C)C)OCC(O)C3O)C(O)C2O)C(O)C(O)C1O,CMPXQQJQDODIKN-UHFFFAOYSA-N,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCC(OC5CCCCO5)CO4)CCC3C2C1,0.000227619078649,False,4.7897425,-4.4712434
CNP0248382,,C22H42O2,338.5685112451579,6.934900000000008,CC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C,JIGCTXHIECXYRJ-UHFFFAOYSA-N,,0.99479116998159,False,6.5826488,7.02717
CNP0207432,,C30H34N2O9,566.6001132959133,0.6501999999999997,CNCC1CC(CO)C(O)(C2(O)OC(C(=O)Oc3c(CO)[nH]c4ccc5cc6ccccc6cc5c34)C(O)C2O)C1,VRLJAVMRIUUMPM-UHFFFAOYSA-N,O=C(Oc1c[nH]c2ccc3cc4ccccc4cc3c12)C1CCC(C2CCCC2)O1,0.9997188477575536,False,5.1362686,5.9421697
CNP0237325,,C21H22N2O4,366.4111765410648,3.2013000000000016,O=C(O)CCNC(=O)CCn1ccc2ccc(OCc3ccccc3)cc21,XOIKFTXXODOMFZ-UHFFFAOYSA-N,c1ccc(COc2ccc3cc[nH]c3c2)cc1,0.9994305045386528,False,12.6489105,6.5426893
CNP0280329,,C21H20N2O4,364.3952950334133,3.0477000000000016,CCc1ccccc1NC(=O)C1CCC(=O)N1C1OC(=O)c2ccccc21,BWFHQDZLUXJFDT-UHFFFAOYSA-N,O=C1OC(N2C(=O)CCC2C(=O)Nc2ccccc2)c2ccccc21,0.460068931006273,False,7.5279818,11.2955475
